Specified	Condition	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount	CorrectCover	MatchCover	EpochComplete
[7, 10, 3]	[[-45.269999999999996, 81.258], '0', '2']	-2.4536957279389817;3.357399405893651	0.9582655282858582	0.9582655282858582	1	291.2853579551526	9947	1018	0.15	291.2853579551526	236	236	38	38	1	GA_CrossoverP_MutationC
[7, 16]	[[191.1375, 311.0625], '0']	5.6419999999999995;12.038	0.9399967806883521	0.9399967806883521	1	285.59472677454767	9990	1019	0.1	286.6459507315384	1488	1488	237	237	1	GA_MutationC
[7, 11]	[[148.53900000000002, 273.261], '0']	5.6419999999999995;10.182850017879112	0.8395975769926352	0.8395975769926352	1	289.063086551913	9990	1019	0.1	271.8288581898912	1955	2181	312	349	1	GA_MutationC
[11, 13, 7]	['0', '1', [286.26300000000003, 487.73699999999997]]	12.3613;16.5187	0.6097603363213122	0.6097603363213122	1	224.87199231902466	9966	1043	0.15	235.33999039878083	913	1402	146	225	1	GA_MutationC
[7, 6]	[[394.251, 530.37], '0']	12.3613;16.5187	0.9485739463788244	0.9485739463788244	2	283.25365316055803	9993	1054	0.1	543.7926661267438	1441	1441	231	231	1	GA_MutationC
[7, 16]	[[191.1375, 311.0625], '1']	5.6419999999999995;12.038	0.9317616988878918	0.9317616988878918	1	258.0993803986031	9930	1060	0.1	258.0993803986031	714	714	115	115	1	GA_MutationC
[7, 8, 0]	[[-45.269999999999996, 113.71991414946034], '0', '1']	-4.077;5.5169999999999995	0.9321959402196466	0.9321959402196466	1	226.44515163774926	9947	1061	0.15	226.44515163774926	659	659	107	107	1	GA_MutationC
[7, 4]	[[367.563, 530.37], '0']	12.3613;16.5187	0.938147704985684	0.938147704985684	1	259.60560191795315	9953	1064	0.1	261.4462529968018	1833	1833	294	294	1	GA_MutationC
[7, 1, 9]	[[-45.269999999999996, 113.71991414946034], '0', '0']	-4.077;5.5169999999999995	0.9360223301328036	0.9360223301328036	1	236.1262269558873	9986	1081	0.15	236.1262269558873	1047	1047	170	170	1	GA_CrossoverP_MutationC
[7, 17]	[[191.1375, 311.0625], '0']	5.6419999999999995;12.038	0.9348337368975268	0.9348337368975268	1	281.85758754963143	9981	1085	0.1	262.8219844370393	1451	1451	234	234	1	GA_MutationC
[7, 10]	[[191.1375, 311.0625], '0']	5.6419999999999995;12.038	0.9351670687036541	0.9351670687036541	1	295.2581386782977	9981	1094	0.1	305.5198021060502	1733	1733	280	280	1	GA_CrossoverP_MutationC
[8, 10, 7]	['0', '0', [-45.269999999999996, 181.69199999999998]]	-2.4536957279389817;3.357399405893651	0.4683160185415296	0.4683160185415296	1	224.3074296675381	9970	1098	0.15	234.54285885552827	858	1747	139	283	1	GA_CrossoverP_MutationC
[19]	['0']	8.1325;16.1275	0.43121549384655	0.43121549384655	1	266.0255562641897	9993	1106	0.05	251.17878823924883	2699	5457	437	884	1	GA_CrossoverC_MutationC
[7]	[[186.705, 522.495]]	8.1325;16.5187	0.7188300466822202	0.7188300466822202	1	279.74956275424927	9993	1106	0.05	276.64573194217394	4533	5490	733	887	1	GA_CrossoverC_MutationC
[7, 11, 8]	[[-45.269999999999996, 62.734735105198695], '1', '0']	-4.077;3.7978999999999994	0.9555996536296724	0.9555996536296724	1	258.37510500324095	9947	1124	0.15	258.37510500324095	80	80	13	13	1	GA_CrossoverC
[7, 1]	[[149.187, 427.413], '0']	5.6419999999999995;12.038	0.6344173060630901	0.6344173060630901	1	284.65392350430386	9990	1127	0.1	271.58425547547483	2370	3372	385	547	1	GA_MutationC_RangeError
[7, 10]	[[-45.269999999999996, 81.258], '1']	-2.4536957279389817;3.357399405893651	0.9555341926785467	0.9555341926785467	1	254.2533409778876	9968	1134	0.1	254.2533409778876	369	369	60	60	1	GA_CrossoverC_MutationC
[11, 8, 7, 10]	['0', '1', [-30.803999999999988, 276.204], '0']	0.4621000000000004;7.177899999999999	0.6845519946565244	0.6845519946565244	1	251.3373856738534	9999	1141	0.2	245.92173209231674	690	904	112	147	1	GA_MutationC
[8, 4, 7, 12]	['1', '1', [-30.803999999999988, 276.204], '0']	0.4621000000000004;7.177899999999999	0.738690848446946	0.738690848446946	1	198.5041907955078	9986	1141	0.2	198.5041907955078	63	76	10	12	1	GA_MutationC
[7, 13]	[[191.1375, 331.8048425536795], '1']	5.6419999999999995;12.038	0.9258734152026835	0.9258734152026835	1	299.59541029931586	9908	1162	0.1	281.492828592681	1080	1080	176	176	1	GA_MutationC
[7, 13]	[[394.251, 530.37], '2']	12.3613;16.5187	0.9480674219464088	0.9480674219464088	1	241.6017928031501	9832	1165	0.1	241.6017928031501	161	161	26	26	1	GA_MutationC
[7, 17, 5]	[[-45.269999999999996, 81.258], '1', '0']	-2.4536957279389817;3.357399405893651	0.9511752699710422	0.9511752699710422	1	247.01872508380035	9999	1176	0.15	240.52340635475042	249	249	40	40	1	GA_CrossoverC_MutationC
[7, 9]	[[367.563, 530.37], '2']	12.3613;16.5187	0.9867581300813009	0.9867581300813009	1	313.8929150948996	9821	1181	0.1	313.8929150948996	25	25	4	4	1	GA_CrossoverP_MutationC
[7, 19]	[[394.251, 530.37], '0']	12.3613;16.5187	0.9464667864704597	0.9464667864704597	1	259.7278039434239	9993	1190	0.1	276.38719366159984	1020	1020	166	166	1	GA_MutationC
[7]	[[84.04800000000002, 237.55200000000002]]	1.3422000000000005;8.3778	0.9129416411573024	0.9129416411573024	1	230.6224846461927	9982	1202	0.05	244.4101322596761	2900	2900	475	475	1	GA_CrossoverP_MutationC
[7, 4, 13, 6, 18, 1]	[[-45.269999999999996, 225.198], '1', '1', '0', '1', '1']	-2.6678999999999995;4.047899999999999	0.941213258286429	0.941213258286429	1	273.4363843053267	9851	1211	0.3	273.4363843053267	19	19	3	3	1	GA_MutationC_RangeError
[8]	['0']	8.1325;16.1275	0.44602308787755995	0.44602308787755995	1	255.52185464977862	9990	1219	0.05	278.93139133368913	3360	6577	550	1079	1	GA_MutationC
[7, 11, 16]	[[367.563, 530.37], '0', '0']	12.3613;16.5187	0.9391932931567077	0.9391932931567077	1	294.4391775337673	9993	1232	0.15	289.3737148965114	1207	1207	198	198	1	GA_MutationC
[7, 9]	[[-45.269999999999996, 81.258], '0']	-2.4536957279389817;3.357399405893651	0.9582683428858324	0.9582683428858324	2	247.86406686823543	9986	1235	0.1	495.72813373647085	1184	1184	195	195	1	GA_MutationC
[7, 11, 8]	[[206.21992922656042, 319.70399999999995], '0', '0']	5.6419999999999995;12.038	0.9409780906454964	0.9409780906454964	1	306.76201589572054	9990	1242	0.15	292.6906498370633	1471	1471	242	242	1	GA_CrossoverP_MutationC
[7, 8, 11, 1]	[[-45.269999999999996, 81.258], '0', '0', '1']	-2.4536957279389817;3.357399405893651	0.9576885385863984	0.9576885385863984	1	266.8625821599304	9970	1258	0.2	266.8625821599304	352	352	58	58	1	GA_CrossoverC_MutationC
[7, 4, 13]	[[-45.269999999999996, 98.04473810709557], '1', '0']	-2.4536957279389817;3.357399405893651	0.9556013142496972	0.9556013142496972	1	270.68856694895567	9947	1258	0.15	270.68856694895567	122	122	20	20	1	GA_CrossoverC_MutationC
[7, 8, 16]	[[206.21992922656042, 319.70399999999995], '0', '1']	5.6419999999999995;12.038	0.9425371376590889	0.9425371376590889	2	282.03952760962585	9930	1261	0.15	564.0790552192517	466	466	77	77	1	GA_MutationC
[10, 9, 7]	['0', '0', [-45.269999999999996, 215.90849999999998]]	-2.4536957279389817;3.357399405893651	0.3871108192495979	0.3871108192495979	1	219.43718152696687	9986	1272	0.15	226.93309613588576	980	2413	162	399	1	GA_CrossoverC_MutationC
[7, 2, 6]	[[346.54949999999997, 441.83549999999997], '0', '0']	8.1325;16.5187	0.9240915409315695	0.9240915409315695	2	271.1459397412626	9993	1294	0.15	505.95606169144577	1441	1441	238	238	1	GA_CrossoverP_MutationC
[18, 7]	['1', [300.9405, 430.4595]]	8.1325;16.5187	0.9315899956852878	0.9315899956852878	1	218.51932760058452	9993	1294	0.1	200.89915950073066	780	780	129	129	1	GA_CrossoverP_MutationC
[11, 4, 7]	['1', '1', [-45.269999999999996, 183.81750000000002]]	-4.077;3.7978999999999994	0.5417765567765568	0.5417765567765568	1	207.21188899018344	9947	1307	0.15	207.21188899018344	25	43	4	7	1	GA_CrossoverC_MutationC
[6]	['0']	12.3613;16.5187	0.23628570191313203	0.23628570191313203	1	265.12854788238894	9993	1313	0.05	272.0489650054509	1888	7492	313	1242	1	GA_CrossoverC_MutationC
[6, 13]	['0', '2']	12.3613;16.5187	0.28287461249302337	0.28287461249302337	1	226.30287202673765	9832	1319	0.1	226.30287202673765	169	560	28	93	1	GA_CrossoverC_MutationC
[7, 11, 18]	[[-45.269999999999996, 81.258], '0', '1']	-2.9178999999999995;3.357399405893651	0.9563484916080731	0.9563484916080731	1	285.47929456739047	9968	1340	0.15	285.47929456739047	391	391	65	65	1	GA_MutationC
[7, 13, 17]	[[-45.269999999999996, 81.258], '0', '0']	-2.9178999999999995;3.357399405893651	0.9624343561851039	0.9624343561851039	1	298.5962030239125	9940	1340	0.15	298.5962030239125	403	403	67	67	1	GA_MutationC
[7, 11, 18]	[[206.21992922656042, 319.70399999999995], '0', '0']	5.6419999999999995;12.038	0.938656241431683	0.938656241431683	1	298.62937735749824	9990	1362	0.15	279.983402121091	1218	1218	203	203	1	GA_MutationC
[7]	[[394.251, 522.6468981656775]]	12.3613;16.5187	0.9477353875912222	0.9477353875912222	1	267.67037645706955	9993	1364	0.05	270.309329017714	1613	1613	269	269	1	GA_MutationC
[7, 6, 14]	[[399.8730913916852, 530.37], '0', '1']	12.3613;16.5187	0.9472822652315591	0.9472822652315591	1	282.08511177725165	9993	1364	0.15	280.35638972156454	684	684	114	114	1	GA_MutationC
[7, 8, 11]	[[-45.269999999999996, 113.71991414946034], '0', '0']	-4.077;5.5169999999999995	0.9336774472140326	0.9336774472140326	1	229.29600988436005	9970	1377	0.15	236.62001235545006	1260	1260	210	210	1	GA_CrossoverP_MutationC
[7, 13]	[[-45.269999999999996, 113.71991414946034], '0']	-4.077;5.5169999999999995	0.9367066355574798	0.9367066355574798	1	277.24268085170564	9999	1377	0.1	278.30335106463207	935	935	156	156	1	GA_CrossoverP_MutationC
[7, 8, 18, 15]	[[-45.269999999999996, 141.64131690092037], '0', '0', '0']	-2.4536957279389817;3.357399405893651	0.550807616829484	0.550807616829484	1	242.47622323213443	9970	1389	0.2	242.47622323213443	402	695	67	116	1	GA_MutationC
[7, 6]	[[-45.269999999999996, 81.258], '0']	-2.9178999999999995;3.357399405893651	0.9575808795966955	0.9575808795966955	2	247.33921571604762	9999	1392	0.1	481.84803929011906	1152	1152	192	192	1	GA_CrossoverC_MutationC
[7, 4, 14]	[[-45.269999999999996, 77.655], '0', '1']	-2.9178999999999995;3.7978999999999994	0.9565326973937024	0.9565326973937024	1	268.0908174548108	9968	1393	0.15	268.0908174548108	498	498	83	83	1	GA_CrossoverC_MutationC
[7, 2, 15]	[[206.21992922656042, 319.70399999999995], '0', '1']	5.6419999999999995;12.038	0.9413968592755794	0.9413968592755794	1	284.20095835414224	9948	1394	0.15	286.9389974283473	651	651	109	109	1	GA_CrossoverP_MutationC
[7, 8, 16, 12]	[[206.21992922656042, 319.70399999999995], '0', '1', '0']	5.6419999999999995;12.038	0.9408097803062399	0.9408097803062399	1	264.0173841396177	9930	1408	0.2	264.0173841396177	185	185	31	31	1	GA_MutationC
[7, 17, 11]	[[-45.269999999999996, 81.258], '0', '0']	-2.9178999999999995;3.357399405893651	0.958744575317103	0.958744575317103	1	259.7686536207567	9970	1411	0.15	259.7686536207567	811	811	136	136	1	GA_MutationC
[7, 4, 14, 8]	[[-45.269999999999996, 77.655], '0', '1', '0']	-2.9178999999999995;3.7978999999999994	0.955025641025641	0.955025641025641	1	277.695421463506	9912	1411	0.2	277.695421463506	328	328	55	55	1	GA_MutationC
[11, 15, 8]	['0', '1', '2']	-2.4536957279389817;3.357399405893651	0.224611536056189	0.224611536056189	1	196.6537713041941	9156	1431	0.15	196.6537713041941	18	76	3	13	1	GA_MutationC
[7, 17]	[[394.251, 530.37], '1']	12.3613;16.5187	0.9480650125429517	0.9480650125429517	1	272.1913453878134	9966	1460	0.1	281.11147716845846	521	521	89	89	1	GA_CrossoverP_MutationC
[4]	['0']	12.3613;16.5187	0.23874375916385848	0.23874375916385848	2	270.93550991615285	9953	1460	0.05	570.0879687804324	1808	7096	305	1196	1	GA_CrossoverP_MutationC
[7, 2, 13, 1]	[[-45.269999999999996, 169.46099999999998], '0', '1', '1']	0.4621000000000004;7.177899999999999	0.8779532346605518	0.8779532346605518	1	204.99608958973823	9970	1463	0.2	206.24511198717278	417	429	70	72	1	GA_CrossoverC_MutationC
[7, 11, 19]	[[-45.269999999999996, 145.1175], '0', '1']	-2.9178999999999995;3.357399405893651	0.5539773552519114	0.5539773552519114	1	232.93773500026927	9970	1470	0.15	241.1721687503366	496	852	84	144	1	GA_CrossoverC_MutationC
[18]	['1']	-2.4536957279389817;3.357399405893651	0.1719110817009143	0.1719110817009143	1	253.953301718817	9968	1470	0.05	256.48953393565154	508	2817	86	476	1	GA_CrossoverC_MutationC
[7, 1]	[[162.3375, 282.2625], '0']	5.6419999999999995;11.098203859928223	0.9307062468633148	0.9307062468633148	1	280.780376583621	9990	1476	0.1	276.2254707295262	1488	1488	251	251	1	GA_MutationC
[7, 1]	[[394.251, 530.37], '1']	12.3613;16.5187	0.9469250395859115	0.9469250395859115	1	233.80438687486767	9993	1482	0.1	235.88185449198073	552	552	94	94	1	GA_MutationC
[15, 7, 2]	['1', [-45.269999999999996, 145.1175], '0']	-2.4536957279389817;3.357399405893651	0.6157052779365256	0.6157052779365256	1	248.05090266585586	9986	1486	0.15	271.6420354153998	517	800	87	135	1	GA_MutationC
[2, 6, 19]	['0', '0', '0']	8.1325;16.5187	0.4477569952308632	0.4477569952308632	1	261.2419243868214	9993	1495	0.15	257.01251071001326	2237	4353	378	735	1	GA_CrossoverP_MutationC
[7, 4, 2]	[[-45.269999999999996, 81.258], '1', '0']	-2.4536957279389817;3.357399405893651	0.9592042768070151	0.9592042768070151	1	245.71878020624015	9986	1512	0.15	245.71878020624015	224	224	38	38	1	GA_MutationC
[10, 2, 16]	['1', '0', '1']	5.6419999999999995;12.038	0.33937329251835036	0.33937329251835036	1	215.13118054479907	9930	1515	0.15	215.13118054479907	256	678	43	114	1	GA_CrossoverP_MutationC
[7, 13]	[[346.54949999999997, 441.83549999999997], '1']	8.1325;16.5187	0.9204068919043394	0.9204068919043394	1	261.8775003838894	9966	1517	0.1	261.8775003838894	763	763	129	129	1	GA_MutationC
[9, 10, 17]	['0', '0', '1']	5.6419999999999995;11.076341676627521	0.3093403720567025	0.3093403720567025	1	238.2065191962974	9964	1528	0.15	282.57523280526834	541	1599	92	273	1	GA_CrossoverP_MutationC
[7, 9, 11]	[[206.21992922656042, 319.70399999999995], '0', '1']	5.6419999999999995;12.038	0.93727561207236	0.93727561207236	1	215.43772948245115	9617	1528	0.15	224.04716185306393	160	160	27	27	1	GA_CrossoverP_MutationC
[1, 7]	['1', [246.678, 496.12199999999996]]	8.1325;16.5187	0.8730747572210986	0.8730747572210986	1	218.34426262011246	9993	1535	0.1	226.15676292990716	1352	1352	231	231	1	GA_MutationC
[7, 4]	[[206.21992922656042, 319.70399999999995], '0']	5.6419999999999995;12.038	0.9402729223750456	0.9402729223750456	1	288.6510207381497	9990	1542	0.1	292.61527487919875	1633	1633	278	278	1	GA_MutationC
[11]	['0']	12.3613;16.5187	0.23847408426773908	0.23847408426773908	1	277.0791222431991	9993	1545	0.05	279.47526742934656	1961	7735	335	1317	1	GA_CrossoverC_MutationC
[7, 11, 3]	[[394.251, 465.036604431577], '0', '0']	12.3613;16.5187	0.9630971881464376	0.9630971881464376	1	295.71587542941626	9887	1563	0.15	295.71587542941626	308	308	52	52	1	GA_CrossoverP_MutationC
[7, 13, 1]	[[-45.269999999999996, 81.258], '0', '1']	-2.9178999999999995;3.357399405893651	0.9631862872534218	0.9631862872534218	1	303.7521452106676	9999	1565	0.15	311.4401815133345	231	231	39	39	1	GA_MutationC
[7, 4, 14, 8, 12]	[[-45.269999999999996, 77.655], '0', '1', '0', '1']	-2.9178999999999995;3.7978999999999994	0.946721040928358	0.946721040928358	1	266.71550607261287	9912	1571	0.25	266.71550607261287	107	107	18	18	1	GA_MutationC
[7]	[[162.3375, 282.2625]]	5.6419999999999995;11.098203859928223	0.9297936785294763	0.9297936785294763	2	294.00425718181526	9990	1583	0.05	545.5133036931727	2150	2150	367	367	1	GA_CrossoverP_MutationC
[7, 15]	[[-45.269999999999996, 81.258], '0']	-0.7873150793097856;5.714280648629195	0.9115700168921158	0.9115700168921158	1	242.76305810541083	9999	1591	0.1	235.20382263176356	815	815	139	139	1	GA_CrossoverC_MutationC_MutationP
[13, 18, 10, 7]	['0', '1', '0', [-45.269999999999996, 187.125]]	-2.9178999999999995;3.7978999999999994	0.5216053001876172	0.5216053001876172	1	272.1130344290235	9947	1591	0.2	272.1130344290235	202	370	35	64	1	GA_CrossoverC_MutationC
[7, 11, 15]	[[-45.269999999999996, 113.71991414946034], '0', '0']	-2.9178999999999995;5.5169999999999995	0.933854161496438	0.933854161496438	1	229.47943756716379	9999	1613	0.15	218.59929695895474	1110	1110	189	189	1	GA_MutationC
[4, 16]	['1', '0']	12.3613;16.5187	0.2437738224548237	0.2437738224548237	1	244.5335014493198	9993	1617	0.1	233.41687681164976	228	885	39	152	1	GA_CrossoverP_MutationC
[7, 11, 10, 19]	[[162.3375, 319.70399999999995], '0', '0', '0']	5.6419999999999995;12.038	0.9152264636551691	0.9152264636551691	1	276.25565532804217	9948	1618	0.2	245.02446145006587	1217	1217	208	208	1	GA_CrossoverC
[7, 12]	[[206.21992922656042, 282.2625], '1']	5.6419999999999995;11.098203859928223	0.9615007088074068	0.9615007088074068	1	297.321926218145	9948	1618	0.1	297.321926218145	624	624	107	107	1	GA_CrossoverC_MutationC
[7, 8, 17]	[[-45.269999999999996, 113.71991414946034], '0', '0']	-2.9178999999999995;5.5169999999999995	0.9341523936331175	0.9341523936331175	1	236.8661622194912	9970	1626	0.15	246.082702774364	901	901	155	155	1	GA_MutationC
[7, 9, 1]	[[162.3375, 251.75791709771096], '0', '0']	5.6419999999999995;11.076341676627521	0.925121141891982	0.925121141891982	1	249.30107327856405	9948	1641	0.15	249.30107327856405	944	944	162	162	1	GA_MutationC
[7, 11, 18]	[[394.251, 465.036604431577], '0', '0']	12.3613;16.5187	0.9617438726585068	0.9617438726585068	1	278.5865607426596	9966	1657	0.15	269.48320092832444	730	730	126	126	1	GA_MutationC
[7]	[[-45.269999999999996, 158.30849999999998]]	-2.4536957279389817;3.357399405893651	0.5364614036093149	0.5364614036093149	1	240.13095085676775	9999	1664	0.05	246.42763839212452	1516	2694	262	465	1	GA_CrossoverC_MutationC
[7, 18, 4, 11, 8]	[[-45.269999999999996, 81.258], '0', '0', '0', '0']	-2.6678999999999995;3.357399405893651	0.9617427558890974	0.9617427558890974	1	277.8714547820554	9970	1664	0.25	277.8714547820554	435	435	75	75	1	GA_CrossoverC_MutationC
[7, 15]	[[162.3375, 319.70399999999995], '0']	6.954577354129434;11.098203859928223	0.6907974462703834	0.6907974462703834	1	271.35583104777305	9990	1673	0.1	264.44478880971633	1251	1703	217	295	1	GA_CrossoverC_MutationC_MutationP
[7, 4, 10]	[[-45.269999999999996, 81.258], '0', '1']	-2.4536957279389817;3.357399405893651	0.9557851451437881	0.9557851451437881	1	266.19488881726585	9968	1682	0.15	266.19488881726585	264	264	45	45	1	GA_MutationC
[7, 3]	[[206.21992922656042, 319.70399999999995], '1']	5.6419999999999995;12.038	0.9419843368014099	0.9419843368014099	1	266.10728466790545	9981	1686	0.1	287.3841058348818	1010	1010	176	176	1	GA_MutationC
[11, 18, 3, 17, 12]	['0', '0', '0', '1', '1']	0.4621000000000004;7.177899999999999	0.5691288536816991	0.5691288536816991	1	219.4436494345952	9682	1696	0.25	219.4436494345952	97	155	17	27	1	GA_MutationC
[18]	['0']	1.3422000000000005;8.3778	0.4005446598415997	0.4005446598415997	1	271.90376167930066	9999	1696	0.05	267.70217170381864	2371	5247	409	911	1	GA_MutationC
[7, 10, 17]	[[162.3375, 251.75791709771096], '0', '0']	5.6419999999999995;11.076341676627521	0.9250232560540779	0.9250232560540779	1	269.20852041696287	9981	1700	0.15	247.01065052120362	916	916	157	157	1	GA_MutationC
[7, 6, 15, 4]	[[-45.269999999999996, 113.71991414946034], '0', '0', '0']	-2.9178999999999995;5.5169999999999995	0.9338986376289102	0.9338986376289102	1	234.46318560975516	9999	1717	0.2	224.82898201219396	893	893	153	153	1	GA_CrossoverP_MutationC
[11, 15, 7]	['0', '0', [-45.269999999999996, 248.2995]]	-2.9178999999999995;5.5169999999999995	0.5771984894405158	0.5771984894405158	1	219.5370003769132	9999	1717	0.15	206.1712504711415	1513	2410	261	416	1	GA_CrossoverP_MutationC
[7, 0]	[[394.251, 517.9170543967267], '0']	12.3613;16.5187	0.9524281113195747	0.9524281113195747	1	264.53583494204804	9993	1722	0.1	264.1871776211876	575	575	100	100	1	GA_CrossoverC_MutationC
[7, 13]	[[394.251, 530.37], '0']	12.3613;16.5187	0.9439308827276307	0.9439308827276307	1	267.511575367635	9993	1722	0.1	247.29933651192968	767	767	135	135	1	GA_CrossoverC_MutationC
