Specified	Condition	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount	CorrectCover	MatchCover	EpochComplete
[7, 12]	[[84.04800000000002, 146.92858130345383], '1']	0.4621000000000004;7.177899999999999	0.970118686816623	0.970118686816623	1	265.9642814961337	4964	2652	0.1	265.9642814961337	155	155	91	91	1	GA_CrossoverC_MutationC
[7, 1]	[[313.2810847367591, 494.043], '0']	10.660960895054957;16.5187	0.9105578643215341	0.9105578643215341	1	235.30767010887223	4990	2655	0.1	235.30767010887223	497	497	314	314	1	GA_CrossoverC_MutationC
[7]	[[312.8309673719835, 441.83549999999997]]	8.1325;16.1275	0.9243704947170929	0.9243704947170929	1	238.44910770189347	4998	2655	0.05	238.44910770189347	616	616	380	380	1	GA_CrossoverC
[4, 18, 0, 7, 8, 12]	['1', '0', '2', [-8.0595, 121.4595], '0', '0']	-2.9178999999999995;4.047899999999999	0.9713266103814885	0.9713266103814885	1	296.644544	4677	2661	0.3	296.644544	7	7	4	4	1	GA_MutationC
[7, 18]	[[397.3951957365145, 441.83549999999997], '1']	12.3613;16.5187	0.9762849121126236	0.9762849121126236	1	388.3955984579311	4920	2662	0.1	388.3955984579311	78	78	47	47	1	GA_MutationC
[7, 5]	[[385.8314395656148, 441.83549999999997], '0']	12.3613;16.5187	0.9700753905256719	0.9700753905256719	1	384.01334305881227	4962	2662	0.1	384.01334305881227	156	156	91	91	1	GA
[7]	[[291.97200000000004, 522.2280000000001]]	12.3613;16.5187	0.5985232778864215	0.5985232778864215	1	239.97198071671815	4990	2667	0.05	239.97198071671815	593	918	362	567	1	GA_CrossoverC_MutationC
[7, 9, 10]	[[397.3951957365145, 441.83549999999997], '0', '0']	12.3613;16.5187	0.9752395699119178	0.9752395699119178	1	401.4914363138117	4962	2667	0.15	401.4914363138117	133	133	83	83	1	GA_CrossoverC_MutationC
[7, 2]	[[84.04800000000002, 169.46099999999998], '0']	0.4621000000000004;7.177899999999999	0.9477022945542514	0.9477022945542514	2	227.81274158837806	4980	2668	0.1	455.6254831767561	419	419	258	258	1	GA_MutationC
[7, 11]	[[206.21992922656042, 252.04660106649317], '0']	5.6419999999999995;11.098203859928223	0.9685262016948265	0.9685262016948265	1	381.52364971762154	4993	2670	0.1	376.6545621470269	202	202	128	128	1	GA_CrossoverC_MutationC
[7, 16]	[[206.21992922656042, 282.2625], '0']	5.6419999999999995;11.098203859928223	0.962115493193667	0.962115493193667	2	354.54713522463646	4985	2670	0.1	685.8678380615912	242	242	154	154	1	GA_CrossoverC_MutationC
[7, 9]	[[-45.269999999999996, 81.258], '0']	-2.9178999999999995;3.357399405893651	0.9582683428858324	0.9582683428858324	1	328.67081339527624	4991	2675	0.1	328.67081339527624	318	318	195	195	1	GA_MutationC
[7, 8, 16]	[[-45.269999999999996, 81.258], '1', '0']	-2.9178999999999995;3.357399405893651	0.9535320040141367	0.9535320040141367	1	305.86043347089424	4861	2675	0.15	305.86043347089424	72	72	43	43	1	GA_MutationC
[7, 11]	[[206.21992922656042, 282.2625], '0']	5.6419999999999995;11.098203859928223	0.9611394936686299	0.9611394936686299	1	372.63141209175836	4993	2678	0.1	365.53926511469797	333	333	210	210	1	GA_MutationC
[7, 1]	[[394.251, 483.8817132190523], '2']	12.3613;16.5187	0.9618191516756797	0.9618191516756797	2	314.64128197116975	4706	2686	0.1	629.2825639423395	27	27	17	17	1	GA_CrossoverP_MutationC
[7, 11]	[[346.54949999999997, 441.83549999999997], '0']	10.660960895054957;16.5187	0.9503922345630088	0.9503922345630088	1	253.20413169047453	4998	2694	0.1	253.20413169047453	418	418	260	260	1	GA_MutationC
[7, 15, 4]	[[384.93232615331016, 441.83549999999997], '1', '0']	10.660960895054957;16.5187	0.9663627131925598	0.9663627131925598	1	389.312984310163	4920	2694	0.15	389.312984310163	78	78	47	47	1	GA
[7, 12]	[[84.04800000000002, 169.46099999999998], '0']	0.4621000000000004;7.177899999999999	0.9459475256147242	0.9459475256147242	1	228.90935275163497	4980	2696	0.1	228.90935275163497	170	170	107	107	1	GA_MutationC
[7]	[[84.04800000000002, 169.46099999999998]]	0.4621000000000004;7.177899999999999	0.9470518130435295	0.9470518130435295	2	221.6247204150888	4980	2696	0.05	443.2494408301776	429	429	265	265	1	GA_MutationC
[7, 8]	[[216.61052926855103, 282.2625], '0']	5.6419999999999995;11.098203859928223	0.9642296290826635	0.9642296290826635	1	387.22589258321307	4993	2701	0.1	387.22589258321307	247	247	156	156	1	GA_MutationC
[7, 19]	[[216.61052926855103, 282.2625], '0']	5.6419999999999995;11.098203859928223	0.9675147224873896	0.9675147224873896	1	380.9804073839844	4955	2701	0.1	375.9755092299805	199	199	128	128	1	GA_MutationC
[7, 10, 17, 3]	[[-45.269999999999996, 81.258], '0', '0', '2']	-2.9178999999999995;3.357399405893651	0.9648891344105601	0.9648891344105601	1	353.4033044311613	4991	2703	0.2	353.4033044311613	36	36	22	22	1	GA_MutationC
[7, 11]	[[397.3951957365145, 465.036604431577], '0']	12.800490286578324;16.079509713421675	0.9637338440692099	0.9637338440692099	2	370.7965942341163	4962	2704	0.1	741.5931884682326	308	308	192	192	1	GA_MutationC_MutationP
[7, 11, 10]	[[397.3951957365145, 465.036604431577], '0', '1']	12.3613;16.5187	0.9648196194049853	0.9648196194049853	1	359.2720340566169	4813	2704	0.15	359.2720340566169	61	61	35	35	1	GA_MutationC
[9]	['0']	13.392612993780276;15.487387006219723	0.11850587494667564	0.11850587494667564	1	292.53239465962645	4962	2710	0.05	265.41549332453303	238	1922	148	1208	1	GA_CrossoverC_MutationC_MutationP
[7, 17]	[[-45.269999999999996, 81.258], '1']	-2.9178999999999995;3.357399405893651	0.9550071513050993	0.9550071513050993	1	323.59272737442177	4977	2712	0.1	323.59272737442177	112	112	70	70	1	GA_MutationC
[7]	[[216.61052926855103, 282.2625]]	5.6419999999999995;11.098203859928223	0.9656388230046777	0.9656388230046777	3	374.2633542752209	4993	2713	0.05	1102.7375785320783	314	314	200	200	1	GA_MutationC
[7, 8]	[[216.61052926855103, 306.9901540152652], '0']	5.6419999999999995;11.098203859928223	0.9459313606125443	0.9459313606125443	2	327.1840138418247	4993	2713	0.1	654.3680276836494	335	335	211	211	1	GA
[7, 18]	[[84.04800000000002, 146.92858130345383], '0']	0.4621000000000004;7.177899999999999	0.9644577861163227	0.9644577861163227	1	271.0557090798495	4946	2718	0.1	271.0557090798495	204	204	125	125	1	GA_CrossoverP_MutationC
[7]	[[405.6405367962136, 441.83549999999997]]	12.3613;16.5187	0.9814420710191576	0.9814420710191576	2	410.4352574095889	4962	2729	0.05	820.8705148191779	173	173	109	109	1	GA_CrossoverC_MutationC
[7, 5, 18]	[[397.3951957365145, 441.83549999999997], '0', '0']	12.3613;16.5187	0.9779855056469117	0.9779855056469117	2	403.5839299630947	4962	2729	0.15	807.1678599261894	86	86	51	51	1	GA_CrossoverC_MutationC
[7, 2]	[[216.61052926855103, 306.9901540152652], '0']	5.6419999999999995;11.098203859928223	0.9469074531264483	0.9469074531264483	3	345.74901931405094	4993	2730	0.1	995.808822427691	420	420	267	267	1	GA_MutationC
[7, 16, 19, 1]	[[-45.269999999999996, 81.258], '1', '1', '1']	-2.4536957279389817;3.357399405893651	0.9633905806513686	0.9633905806513686	1	328.2541866040898	4927	2740	0.2	328.2541866040898	21	21	13	13	1	GA_MutationC
[7, 16, 4, 12, 10]	[[-45.269999999999996, 81.258], '1', '0', '0', '0']	-2.9178999999999995;2.1014598613657816	0.6372216773431333	0.6372216773431333	1	325.1488194084499	4972	2740	0.25	325.1488194084499	26	39	17	26	1	GA_MutationC_MutationP
[7]	[[394.251, 483.8817132190523]]	12.3613;16.5187	0.947772585561143	0.947772585561143	1	322.6921364080281	4990	2745	0.05	322.6921364080281	424	424	269	269	1	GA_CrossoverP_MutationC
[7, 12]	[[394.251, 465.036604431577], '1']	12.3613;16.5187	0.9653850369964374	0.9653850369964374	1	353.2406099128334	4942	2745	0.1	353.2406099128334	139	139	89	89	1	GA_CrossoverP_MutationC
[7, 4, 18, 17, 5]	[[-45.269999999999996, 80.358], '1', '1', '1', '1']	-2.9178999999999995;4.047899999999999	0.974235459662289	0.974235459662289	1	232.50578168888887	4754	2747	0.25	232.50578168888887	4	4	2	2	1	GA_CrossoverP_MutationC
[17, 19]	['1', '0']	-2.9178999999999995;3.357399405893651	0.17462419415096175	0.17462419415096175	1	246.5536100485098	4970	2747	0.1	246.5536100485098	81	442	51	279	1	GA_CrossoverP_MutationC
[7, 9]	[[216.61052926855103, 306.9901540152652], '0']	5.6419999999999995;11.098203859928223	0.9460636815832579	0.9460636815832579	1	334.2448112367188	4985	2748	0.1	317.5560140458985	370	370	238	238	1	GA_MutationC
[7, 0]	[[-45.269999999999996, 81.258], '1']	-2.4536957279389817;3.357399405893651	0.9578415025315726	0.9578415025315726	2	335.20951530534444	4972	2757	0.1	670.4190306106889	166	166	104	104	1	GA_CrossoverC_MutationC
[7, 2, 13]	[[-45.269999999999996, 81.258], '0', '1']	-2.9178999999999995;3.357399405893651	0.9555203991881851	0.9555203991881851	1	327.640291305351	4991	2757	0.15	327.640291305351	156	156	97	97	1	GA_CrossoverC_MutationC
[7]	[[-12.502499999999998, 299.3025]]	0.4621000000000004;7.177899999999999	0.6083482669942254	0.6083482669942254	1	318.3531381127892	4991	2758	0.05	297.69142264098656	956	1396	605	892	1	GA_CrossoverP_MutationC
[18, 7]	['0', [52.257000000000005, 234.543]]	0.4621000000000004;7.177899999999999	0.7780590015574138	0.7780590015574138	1	297.6686509637742	4991	2758	0.1	271.8358137047178	481	556	308	361	1	GA_CrossoverP_MutationC
[7]	[[397.3951957365145, 441.83549999999997]]	12.3613;16.5187	0.9762455624839054	0.9762455624839054	1	394.3833195289155	4962	2759	0.05	394.3833195289155	215	215	136	136	1	GA_CrossoverC_MutationC
[7, 18, 2]	[[397.3951957365145, 441.83549999999997], '0', '0']	12.3613;16.5187	0.9764200672295185	0.9764200672295185	1	397.1268851197259	4962	2759	0.15	397.1268851197259	123	123	80	80	1	GA_CrossoverC
[7, 6]	[[196.5405, 326.0595], '0']	5.6419999999999995;12.038	0.9316981201486223	0.9316981201486223	1	331.4038331798623	4993	2763	0.1	314.00479147482787	522	522	340	340	1	GA_MutationC
[7]	[[162.3375, 335.80340629835604]]	5.6419999999999995;11.361391065723911	0.8972090440289672	0.8972090440289672	1	313.8985810277968	4993	2763	0.05	292.123226284746	798	811	520	528	1	GA_MutationC
[2]	['0']	5.6419999999999995;11.098203859928223	0.31757823181274836	0.31757823181274836	1	297.7805159127793	4993	2773	0.05	271.97564489097414	752	2177	489	1409	1	GA_MutationC
[7, 6]	[[394.251, 483.8817132190523], '0']	12.3613;16.5187	0.9485170926634342	0.9485170926634342	1	327.91239210357156	4990	2776	0.1	327.91239210357156	354	354	231	231	1	GA_MutationC
[7, 9, 2]	[[-45.269999999999996, 81.258], '0', '0']	-2.9178999999999995;3.357399405893651	0.9574705418403767	0.9574705418403767	1	328.6708207865403	4991	2780	0.15	328.6708207865403	298	298	191	191	1	GA_MutationC
[7]	[[84.04800000000002, 146.92858130345383]]	-2.9178999999999995;7.177899999999999	0.964858090515756	0.964858090515756	1	268.10662293144844	4964	2782	0.05	268.10662293144844	307	307	196	196	1	GA_CrossoverP_MutationC
[7, 4, 8]	[[109.19571025051495, 138.858], '0', '1']	0.4621000000000004;8.3778	0.9863812452227086	0.9863812452227086	1	258.00644213863677	4866	2782	0.15	258.00644213863677	28	28	18	18	1	GA_CrossoverP_MutationC
[18, 10]	['0', '0']	10.660960895054957;16.5187	0.3119759904821423	0.3119759904821423	1	307.62872206197255	4990	2785	0.1	284.28590257746566	367	1075	242	704	1	GA_CrossoverC_MutationC
[7, 11, 1]	[[-45.269999999999996, 81.258], '0', '0']	-2.9178999999999995;3.357399405893651	0.9576817954568942	0.9576817954568942	1	347.06292076729994	4991	2786	0.15	347.06292076729994	188	188	116	116	1	GA_MutationC
[7, 8]	[[189.12853626946546, 282.2625], '0']	5.6419999999999995;11.098203859928223	0.9505584034903715	0.9505584034903715	1	366.1917614435316	4993	2789	0.1	366.1917614435316	323	323	216	216	1	GA_CrossoverC
[7]	[[216.61052926855103, 306.9901540152652]]	5.6419999999999995;11.098203859928223	0.9467472043173689	0.9467472043173689	3	345.7490193138286	4993	2789	0.05	995.8088224268572	416	416	271	271	1	GA_CrossoverC_MutationC
[14]	['1']	12.3613;16.5187	0.25082939016828587	0.25082939016828587	1	265.33174029325875	4990	2804	0.05	265.33174029325875	290	1075	188	703	1	GA_MutationC
[7, 9]	[[405.6405367962136, 441.83549999999997], '1']	12.3613;16.5187	0.9828063112361893	0.9828063112361893	1	359.0161498326357	4680	2804	0.1	359.0161498326357	36	36	24	24	1	GA_MutationC
[7, 5]	[[206.21992922656042, 252.04660106649317], '1']	5.9807991889708125;11.098203859928223	0.958191981987484	0.958191981987484	1	359.33362030727295	4993	2807	0.1	348.9170253840912	87	87	56	56	1	GA_CrossoverP_MutationC
[7, 5]	[[196.86898562034352, 282.2625], '1']	5.6419999999999995;11.098203859928223	0.9550488310478942	0.9550488310478942	1	352.22894266001424	4993	2807	0.1	340.0361783250178	149	149	97	97	1	GA_CrossoverP_MutationC
[7, 11]	[[48.705395736686846, 169.46099999999998], '0']	0.4621000000000004;7.177899999999999	0.9380078967264989	0.9380078967264989	1	273.24764723435385	4991	2814	0.1	273.24764723435385	517	517	335	335	1	GA
[4, 14]	['0', '0']	0.4621000000000004;7.177899999999999	0.4003173858661657	0.4003173858661657	1	275.72664086896316	4980	2814	0.1	244.40830108620395	275	611	178	400	1	GA_MutationC
[7, 4, 8]	[[394.251, 441.83549999999997], '0', '1']	12.3613;16.5187	0.9767006879299562	0.9767006879299562	1	374.00995337657275	4942	2821	0.15	374.00995337657275	35	35	25	25	1	GA_CrossoverP_MutationC
[7, 11, 18, 6]	[[405.6405367962136, 441.83549999999997], '0', '0', '0']	12.480612463400089;16.39938753659991	0.9813258964474186	0.9813258964474186	1	417.21818936905584	4962	2821	0.2	417.21818936905584	78	78	52	52	1	GA_CrossoverP_MutationC_MutationP
[7, 11]	[[216.61052926855103, 306.9901540152652], '0']	5.6419999999999995;11.098203859928223	0.9470963403252695	0.9470963403252695	1	346.8368169377199	4993	2823	0.1	333.2960211721499	373	373	248	248	1	GA_MutationC
[2, 7]	['0', [8.49150000000003, 301.1085]]	0.4621000000000004;7.177899999999999	0.6094934624163303	0.6094934624163303	1	319.2034691729644	4991	2827	0.1	298.7543364662055	896	1304	585	862	1	GA_CrossoverP_MutationC
[7]	[[84.04800000000002, 131.15254737009894]]	0.4621000000000004;7.177899999999999	0.9758427448527879	0.9758427448527879	9	269.4773234332789	4964	2827	0.05	2425.29591089951	234	234	153	153	1	GA_CrossoverP
[7, 5]	[[216.61052926855103, 282.2625], '1']	5.6419999999999995;11.098203859928223	0.964157076665575	0.964157076665575	2	371.1313047844772	4993	2828	0.1	727.328261961193	111	111	73	73	1	GA_CrossoverP_MutationC
[7, 14]	[[196.86898562034352, 282.2625], '1']	5.6419999999999995;11.098203859928223	0.9566847114301344	0.9566847114301344	1	333.70204539160073	4926	2828	0.1	333.70204539160073	191	191	130	130	1	GA_CrossoverP_MutationC
[7, 13, 1]	[[-45.269999999999996, 81.258], '1', '0']	-2.9178999999999995;3.357399405893651	0.9547910439509482	0.9547910439509482	1	326.25067192516457	4991	2829	0.15	326.25067192516457	95	95	57	57	1	GA_CrossoverC_MutationC
[11]	['0']	-2.9178999999999995;3.357399405893651	0.17208070426165767	0.17208070426165767	1	299.9364714168834	4991	2829	0.05	274.6705892711043	369	1984	238	1317	1	GA_CrossoverC_MutationC
[1, 7]	['0', [379.26300000000003, 530.37]]	12.3613;16.5187	0.9443504041878026	0.9443504041878026	1	303.98708423001335	4990	2831	0.1	303.98708423001335	281	281	189	189	1	GA_CrossoverC_MutationC
[7, 18]	[[-45.269999999999996, 81.258], '1']	-2.4536957279389817;3.357399405893651	0.9564756350610442	0.9564756350610442	1	324.46309699444714	4977	2832	0.1	324.46309699444714	118	118	75	75	1	GA_MutationC
[7, 15, 6, 5]	[[-45.269999999999996, 68.97495231376327], '1', '0', '1']	-2.4536957279389817;3.357399405893651	0.96770339332238	0.96770339332238	1	349.6314357041145	4824	2833	0.2	349.6314357041145	40	40	22	22	1	GA_MutationC
[7, 15, 6, 12]	[[-45.269999999999996, 81.258], '1', '0', '1']	-2.4536957279389817;3.357399405893651	0.9623346161522665	0.9623346161522665	1	357.60573175184675	4970	2833	0.2	357.60573175184675	42	42	23	23	1	GA_MutationC
[7, 9, 18]	[[405.6405367962136, 441.83549999999997], '1', '1']	12.3613;16.5187	0.981123693379791	0.981123693379791	2	347.2600171292267	4499	2839	0.15	694.5200342584534	21	21	14	14	1	GA_CrossoverP_MutationC
[2, 12]	['0', '1']	14.25547190747237;18.41287190747237	0.12606127635906017	0.12606127635906017	1	307.8885799739635	4827	2839	0.1	284.61072496745436	127	948	82	627	1	GA_CrossoverP_MutationC_MutationP
[7, 2, 11]	[[206.21992922656042, 282.2625], '0', '1']	5.6419999999999995;12.038	0.9553540407198944	0.9553540407198944	2	292.3480243628475	4917	2841	0.15	584.696048725695	29	29	18	18	1	GA_MutationC
[7, 18, 19]	[[-13.212297047480497, 81.258], '1', '0']	-2.4536957279389817;3.357399405893651	0.9545339206924714	0.9545339206924714	1	328.1105303771982	4972	2851	0.15	328.1105303771982	58	58	38	38	1	GA
[7, 18, 19, 16]	[[-45.269999999999996, 81.258], '1', '0', '1']	-2.4536957279389817;3.357399405893651	0.9627348361291631	0.9627348361291631	1	315.77970188669485	4972	2851	0.2	315.77970188669485	16	16	10	10	1	GA_MutationC
[7, 18, 11]	[[405.6405367962136, 441.83549999999997], '1', '0']	12.3613;16.5187	0.9811154698959577	0.9811154698959577	2	388.2347000835126	4920	2858	0.15	776.4694001670252	51	51	33	33	1	GA_MutationC
[7, 11, 1, 2]	[[44.739, 169.46099999999998], '0', '0', '0']	0.4621000000000004;7.177899999999999	0.9375317120370043	0.9375317120370043	1	283.05007515375644	4991	2859	0.2	283.05007515375644	326	326	212	212	1	GA_MutationC
[7, 11, 4, 2, 6]	[[44.739, 169.46099999999998], '0', '1', '0', '0']	0.4621000000000004;7.177899999999999	0.9371482176360225	0.9371482176360225	1	292.3755863433245	4991	2859	0.25	292.3755863433245	68	68	42	42	1	GA_MutationC
[7, 8, 13, 17]	[[206.21992922656042, 319.70399999999995], '0', '0', '0']	5.6419999999999995;12.038	0.9387184925360958	0.9387184925360958	1	308.4189155046726	4944	2863	0.2	308.4189155046726	137	137	92	92	1	GA_MutationC
[15, 12, 6]	['1', '1', '0']	-2.4536957279389817;3.357399405893651	0.1759736794226897	0.1759736794226897	1	314.1620490688286	4970	2871	0.15	292.4525613360357	53	249	30	162	1	GA_CrossoverC_MutationC
[7, 10, 15, 16]	[[206.21992922656042, 319.70399999999995], '1', '1', '0']	5.6419999999999995;12.038	0.9521082255356966	0.9521082255356966	1	292.1753208976003	4851	2874	0.2	292.1753208976003	28	28	19	19	1	GA_CrossoverP_MutationC
[7, 2, 17]	[[84.04800000000002, 161.00445787881176], '0', '0']	0.4621000000000004;7.177899999999999	0.9559141693288035	0.9559141693288035	1	263.38303951515894	4964	2877	0.15	263.38303951515894	226	226	148	148	1	GA_CrossoverC_MutationC
[7, 1]	[[206.21992922656042, 252.04660106649317], '0']	5.6419999999999995;11.098203859928223	0.9681775461782626	0.9681775461782626	1	381.21340916880763	4993	2878	0.1	376.26676146100954	135	135	98	98	1	GA_MutationC
[7, 9, 18]	[[405.6405367962136, 441.83549999999997], '0', '0']	12.3613;16.5187	0.9804748917147291	0.9804748917147291	2	420.0654597055294	4962	2881	0.15	840.1309194110588	81	81	54	54	1	GA_MutationC
[7, 9, 18, 0]	[[405.6405367962136, 441.83549999999997], '0', '0', '1']	12.3613;16.5187	0.9791003491765686	0.9791003491765686	1	414.77762079276425	4962	2881	0.2	414.77762079276425	37	37	24	24	1	GA_MutationC
[12, 8]	['1', '1']	-2.9178999999999995;8.3778	0.5104083937352932	0.5104083937352932	1	296.8153437958504	4927	2890	0.1	270.769179744813	121	206	81	139	1	GA_CrossoverC_MutationC
[7, 3]	[[84.04800000000002, 138.858], '0']	0.4621000000000004;7.177899999999999	0.9734493149127296	0.9734493149127296	2	253.53398821010097	4964	2890	0.1	507.06797642020194	65	65	44	44	1	GA_CrossoverC_MutationC
[7, 16, 17]	[[-45.269999999999996, 81.258], '0', '0']	-2.9178999999999995;3.357399405893651	0.9609682719335209	0.9609682719335209	2	353.310557342137	4991	2891	0.15	706.621114684274	149	149	98	98	1	GA_MutationC
[7, 16, 3]	[[-45.269999999999996, 81.258], '0', '2']	-2.9178999999999995;3.357399405893651	0.9569369379411226	0.9569369379411226	1	341.3809295156584	4991	2893	0.15	341.3809295156584	53	53	37	37	1	GA_MutationC
